,country,year,hdi,life_expectancy,population,continent,EFConsPerCap,EFConsTotGHA,BiocapPerCap,BiocapTotGHA
1051,Kyrgyz Republic,2004,0.612,68.1536585365854,5104700.0,Asia,1.161015441,5895079.145,1.461147985,7419008.145
1052,Kyrgyz Republic,2005,0.613,67.95609756097559,5162600.0,Asia,1.205519051,6166796.799,1.414313289,7234877.506
1053,Kyrgyz Republic,2006,0.618,67.6951219512195,5218400.0,Asia,1.223904293,6323473.045,1.372133157,7089318.241
1054,Kyrgyz Republic,2007,0.624,67.89512195121951,5268400.0,Asia,1.387916103,7257329.948,1.3391906709999999,7002547.587
1055,Kyrgyz Republic,2008,0.629,68.4512195121951,5318700.0,Asia,1.4904989530000001,7901194.63,1.2971126370000001,6876046.026000001
1056,Kyrgyz Republic,2009,0.631,69.10243902439029,5383300.0,Asia,1.524824826,8204030.347999999,1.3601326440000001,7317935.347
1057,Kyrgyz Republic,2010,0.632,69.3,5447900.0,Asia,1.5111610519999998,8257845.084,1.269987339,6939934.491
1058,Kyrgyz Republic,2011,0.638,69.60243902439029,5514600.0,Asia,1.5943168159999999,8854564.685,1.227602956,6817898.219
1059,Kyrgyz Republic,2012,0.647,70.0024390243902,5607200.0,Asia,1.795786441,10143014.81,1.150737335,6499629.117000001
1060,Kyrgyz Republic,2013,0.6559999999999999,70.2024390243902,5719600.0,Asia,1.841785044,10582344.69,1.208855118,6945719.086
1061,Kyrgyz Republic,2014,0.662,70.4024390243902,5835500.0,Asia,1.7530713480000002,10244283.0,1.105772473,6461714.267999999
1062,Latvia,2000,0.728,70.31463414634149,2367550.0,Europe,4.262075016,10107425.58,6.081678261,14422578.24
1063,Latvia,2001,0.746,70.7609756097561,2337170.0,Europe,4.011904184,9408516.705,6.161229471,14449006.69
1064,Latvia,2002,0.7609999999999999,70.9609756097561,2310173.0,Europe,4.4347580760000005,10274136.99,6.321326582,14644806.81
1065,Latvia,2003,0.7759999999999999,71.2658536585366,2287955.0,Europe,4.462658353999999,10205876.3,6.340271067000001,14499882.61
1066,Latvia,2004,0.7909999999999999,72.0268292682927,2263122.0,Europe,4.882069511,11018537.68,6.4820980420000005,14629705.98
1067,Latvia,2005,0.807,71.35609756097558,2238799.0,Europe,5.224955673999999,11638902.57,6.749830631,15035653.12
1068,Latvia,2006,0.8140000000000001,70.8658536585366,2218357.0,Europe,5.735032881,12611911.37,6.712873188,14762280.08
1069,Latvia,2007,0.8190000000000001,71.019512195122,2200325.0,Europe,6.386199733,13866865.63,7.094382865,15404600.23
1070,Latvia,2008,0.821,72.41951219512201,2177322.0,Europe,4.668711259,10010743.92,7.207249612999999,15453928.56
1071,Latvia,2009,0.815,73.08048780487809,2141669.0,Europe,4.352668965,9215949.782,7.291404227,15438163.51
1072,Latvia,2010,0.81,73.4829268292683,2097555.0,Europe,4.220030602,8822058.456,7.308303838,15278155.48
1073,Latvia,2011,0.812,73.57560975609759,2059709.0,Europe,4.85145827,10011759.95,7.340472509,15148238.85
1074,Latvia,2012,0.8140000000000001,73.7780487804878,2034319.0,Europe,4.840716165,9860974.328,7.871327539,16034602.35
1075,Latvia,2013,0.8220000000000001,73.9829268292683,2012647.0,Europe,5.14707169,10355187.58,7.8543018,15801755.5
1076,Latvia,2014,0.828,74.12439024390241,1993782.0,Europe,5.625795393,11191675.93,8.007802138999999,15930320.99
1077,Lesotho,2000,0.44299999999999995,48.405,1868699.0,Africa,1.587478428,2946709.162,0.9441260229999999,1752505.5790000001
1078,Lesotho,2001,0.446,47.195,1885955.0,Africa,1.645747496,3079999.966,0.9902091820000001,1853166.571
1079,Lesotho,2002,0.44,46.394,1902312.0,Africa,1.63501783,3082809.752,0.919875045,1734415.189
1080,Lesotho,2003,0.439,46.021,1918097.0,Africa,1.624557604,3084677.5360000003,0.892328646,1694335.812
1081,Lesotho,2004,0.43700000000000006,46.078,1933728.0,Africa,1.520481112,2907220.764,0.880840631,1684202.555
1082,Lesotho,2005,0.43700000000000006,46.521,1949543.0,Africa,1.5794563999999998,3041780.2589999996,0.866609635,1668951.47
1083,Lesotho,2006,0.44,47.266000000000005,1965662.0,Africa,1.590324482,3085770.15,0.854050395,1657148.115
1084,Lesotho,2007,0.447,48.17100000000001,1982287.0,Africa,1.595394327,3120048.9239999996,0.83875858,1640326.632
1085,Lesotho,2008,0.45299999999999996,49.111999999999995,1999930.0,Africa,1.6186331459999999,3192252.0089999996,0.828157965,1633284.8090000001
1086,Lesotho,2009,0.46399999999999997,50.013999999999996,2019209.0,Africa,1.668225871,3320453.5130000003,0.8257478159999999,1643576.7380000001
1087,Lesotho,2010,0.469,50.826,2040551.0,Africa,1.6652272780000001,3348089.256,0.866880271,1742940.775
1088,Lesotho,2011,0.479,51.53,2064166.0,Africa,1.6449062369999998,3344012.0539999995,0.823073814,1673267.871
1089,Lesotho,2012,0.484,52.158,2089928.0,Africa,1.6567299130000002,3408440.28,0.8009755620000001,1647871.116
1090,Lesotho,2013,0.491,52.738,2117361.0,Africa,1.435548564,2990333.877,0.7984173290000001,1663151.249
1091,Lesotho,2014,0.495,53.268,2145785.0,Africa,1.462411247,3084517.732,0.7862213220000001,1658297.9740000002
1092,Liberia,2000,0.386,52.423,2884522.0,Africa,1.27491647,3687020.146,3.9712747339999996,11484807.28
1093,Liberia,2001,0.376,52.543,2991132.0,Africa,1.221267412,3662300.1010000003,3.8063100739999998,11414248.53
1094,Liberia,2002,0.373,52.81399999999999,3062863.0,Africa,1.260550153,3870733.439,3.7002091530000003,11362120.95
1095,Liberia,2003,0.335,53.323,3116233.0,Africa,1.2759669679999999,3986401.483,3.595743039,11233892.21
1096,Liberia,2004,0.37200000000000005,54.083999999999996,3176414.0,Africa,1.293663257,4119851.615,3.52211584,11216670.61
1097,Liberia,2005,0.377,55.052,3261230.0,Africa,1.318309856,4310596.435,3.415686405,11168577.38
1098,Liberia,2006,0.38299999999999995,56.136,3375838.0,Africa,1.29318309,4377166.185,3.261628196,11039959.28
1099,Liberia,2007,0.39399999999999996,57.207,3512932.0,Africa,1.280328318,4509751.761,3.1577662189999995,11122726.54
1100,Liberia,2008,0.4,58.167,3662993.0,Africa,1.217954515,4473279.018,3.0167861639999995,11079991.98
1101,Liberia,2009,0.40299999999999997,58.977,3811528.0,Africa,1.186306183,4533469.078,2.866003048,10952430.65
1102,Liberia,2010,0.406,59.631,3948125.0,Africa,1.248867386,4943004.613,2.760125028,10924547.23
1103,Liberia,2011,0.41600000000000004,60.155,4070167.0,Africa,1.1867028990000001,4841237.6280000005,2.660226417,10852580.06
1104,Liberia,2012,0.419,60.615,4181563.0,Africa,1.19587364,5010889.816000001,2.587091387,10840300.72
1105,Liberia,2013,0.426,61.066,4286291.0,Africa,1.233861976,5297820.757,2.509871954,10776611.96
1106,Liberia,2014,0.42700000000000005,61.527,4390737.0,Africa,1.195187664,5254702.092,2.432056579,10692657.88
1107,Libya,2000,0.732,70.473,5355751.0,Africa,3.061565513,16340370.43,0.7753193890000001,4138080.981
1108,Libya,2001,0.736,70.616,5440566.0,Africa,3.075335762,16693844.52,0.759873793,4124822.764
1109,Libya,2002,0.74,70.783,5527515.0,Africa,3.0528467839999998,16846646.05,0.751480367,4146924.0489999996
1110,Libya,2003,0.747,70.97,5615952.0,Africa,2.941628282,16500092.88,0.736584564,4131627.979
1111,Libya,2004,0.748,71.17,5704759.0,Africa,3.5906730469999997,20478399.1,0.7271948690000001,4147352.478
1112,Libya,2005,0.752,71.362,5792688.0,Africa,3.4364066689999997,19936450.88,0.721385362,4185146.062
1113,Libya,2006,0.7559999999999999,71.521,5881435.0,Africa,3.313352688,19572471.01,0.696155425,4112294.452
1114,Libya,2007,0.757,71.62899999999999,5970362.0,Africa,3.052652024,18370218.95,0.690142033,4153129.855
1115,Libya,2008,0.757,71.681,6053078.0,Africa,3.347792788,20498602.26,0.6760581509999999,4139517.5919999997
1116,Libya,2009,0.755,71.679,6121053.0,Africa,4.001645378,24844936.33,0.6678895779999999,4146712.78
1117,Libya,2010,0.7559999999999999,71.643,6169140.0,Africa,4.329471991,27127173.5,0.668486748,4188537.545
1118,Libya,2011,0.706,71.598,6193501.0,Africa,3.126906398,19664019.62,0.662308274,4165024.86
1119,Libya,2012,0.735,71.574,6198258.0,Africa,4.036620872,25363703.19,0.679087205,4266976.475
1120,Libya,2013,0.73,71.592,6195970.0,Africa,4.458666305,27937959.52,0.6737798629999999,4221898.044
1121,Libya,2014,0.7190000000000001,71.65899999999999,6204108.0,Africa,4.33438617,27128836.27,0.689194257,4313653.055
1122,Lithuania,2000,0.757,72.0195121951219,3499536.0,Europe,3.606784329,12574585.1,3.345396643,11663290.89
1123,Lithuania,2001,0.77,71.65853658536591,3470818.0,Europe,3.709111633,12829520.12,3.2148123039999996,11119778.33
1124,Lithuania,2002,0.78,71.7609756097561,3443067.0,Europe,4.23283864,14529895.51,3.357220968,11524197.83
1125,Lithuania,2003,0.792,72.0609756097561,3415213.0,Europe,4.25387011,14488809.34,3.4304610380000002,11684253.31
1126,Lithuania,2004,0.7979999999999999,71.9609756097561,3377075.0,Europe,4.79690382,16197992.99,3.481389345,11755816.32
1127,Lithuania,2005,0.807,71.2536585365854,3322528.0,Europe,4.634144087,15493194.99,3.5232545460000004,11779191.29
1128,Lithuania,2006,0.812,71.05609756097559,3269909.0,Europe,4.798523304,15861662.88,3.1318178469999998,10352317.94
1129,Lithuania,2007,0.82,70.9,3231294.0,Europe,5.1256288130000005,16731590.39,3.726080314,12163044.15
1130,Lithuania,2008,0.825,71.8121951219512,3198231.0,Europe,5.129149553,16514835.98,3.851120888,12399839.22
1131,Lithuania,2009,0.8240000000000001,72.9146341463415,3162916.0,Europe,4.522998953,14348942.53,4.095203025,12991785.65
1132,Lithuania,2010,0.826,73.2682926829268,3097282.0,Europe,4.931671582,15400772.35,3.824514321,11943308.36
1133,Lithuania,2011,0.83,73.5634146341464,3028115.0,Europe,5.2084761010000005,15993095.09,4.0353778060000005,12390991.09
1134,Lithuania,2012,0.8340000000000001,73.86341463414641,2987773.0,Europe,5.3785880420000005,16224510.83,4.701734432,14182781.92
1135,Lithuania,2013,0.841,73.9146341463415,2957689.0,Europe,5.119998749,15174703.79,4.624362654,13705732.55
1136,Lithuania,2014,0.846,74.5170731707317,2932367.0,Europe,5.796873709,16908321.52,4.997835022,14577685.44
1137,Luxembourg,2000,0.8540000000000001,77.87317073170729,436300.0,Europe,14.92800115,6510205.717999999,1.7676559059999999,770887.1047
1138,Luxembourg,2001,0.86,77.8243902439025,441525.0,Europe,14.14208151,6225315.97,1.7159594440000001,755361.9122
1139,Luxembourg,2002,0.865,77.9658536585366,446175.0,Europe,15.02695344,6667895.08,1.813647905,804768.1782
1140,Luxembourg,2003,0.867,77.7268292682927,451630.0,Europe,17.02193568,7614269.534,1.785633877,798751.5573
1141,Luxembourg,2004,0.8740000000000001,79.12195121951221,458095.0,Europe,15.264142699999999,6896736.369,1.787649495,807706.5008
1142,Luxembourg,2005,0.88,79.4317073170732,465158.0,Europe,15.33845588,7022665.779,1.706929648,781512.5929
1143,Luxembourg,2006,0.877,79.2878048780488,472637.0,Europe,14.75386374,6868602.102999999,1.685376754,784620.3893
1144,Luxembourg,2007,0.887,79.3829268292683,479993.0,Europe,13.82009192,6560466.5479999995,1.6300995219999999,773816.3715
1145,Luxembourg,2008,0.888,80.5390243902439,488650.0,Europe,15.01737701,7284614.372,1.6716564390000002,810885.4504
1146,Luxembourg,2009,0.884,80.6365853658537,497783.0,Europe,13.59990684,6749048.812000001,1.634522864,811143.3942
1147,Luxembourg,2010,0.894,80.63170731707321,506953.0,Europe,15.08942439,7663752.776000001,1.54680976,785607.6738
1148,Luxembourg,2011,0.892,80.9878048780488,518347.0,Europe,14.64913984,7617274.65,1.4418453409999998,749732.2082
1149,Luxembourg,2012,0.892,81.3926829268293,530946.0,Europe,13.42935907,7150851.741,1.406343976,748848.6395
1150,Luxembourg,2013,0.892,81.8,543360.0,Europe,13.05465093,7113283.597,1.418543816,772943.2609999999
1151,Luxembourg,2014,0.8959999999999999,82.2292682926829,556319.0,Europe,12.28484212,6837411.41,1.3758118119999998,765739.7048
1152,Madagascar,2000,0.456,58.485,15766806.0,Africa,1.196764967,18842824.82,3.6697301280000003,57779166.19
1153,Madagascar,2001,0.462,59.129,16260932.0,Africa,1.088346898,17670182.35,3.586424127,58228464.14
1154,Madagascar,2002,0.457,59.717,16765117.0,Africa,0.99591971,16667712.27,3.4697983,58070544.35
1155,Madagascar,2003,0.466,60.256,17279141.0,Africa,1.034451588,17839428.77,3.359581895,57937000.27
1156,Madagascar,2004,0.473,60.751999999999995,17802997.0,Africa,1.028471049,18269143.04,3.2812262710000004,58285736.02
1157,Madagascar,2005,0.478,61.211999999999996,18336724.0,Africa,1.091153896,19957641.65,3.199195885,58514573.67
1158,Madagascar,2006,0.483,61.65,18880268.0,Africa,1.1091240390000001,20880479.64,3.1092044060000004,58534191.86
1159,Madagascar,2007,0.491,62.07899999999999,19433523.0,Africa,1.08455093,21008836.07,3.016834915,58439109.13
1160,Madagascar,2008,0.5,62.50899999999999,19996469.0,Africa,1.089255941,21705386.13,2.946755985,58719419.46
1161,Madagascar,2009,0.503,62.943999999999996,20569121.0,Africa,1.058559384,21695914.74,2.884125778,59112174.45
1162,Madagascar,2010,0.504,63.388000000000005,21151640.0,Africa,1.0512873790000001,22160612.3,2.80743023,59179225.54
1163,Madagascar,2011,0.506,63.836000000000006,21743949.0,Africa,1.007232155,21835685.57,2.704707566,58635085.91
1164,Madagascar,2012,0.508,64.28,22346573.0,Africa,0.999226725,22276460.06,2.641769617,58894817.24
1165,Madagascar,2013,0.509,64.71300000000001,22961146.0,Africa,0.967625752,22182432.95,2.5413761580000003,58260030.87
1166,Madagascar,2014,0.511,65.133,23589801.0,Africa,0.976587643,23019830.18,2.485437644,58585988.56
1167,Malawi,2000,0.387,46.45,11376172.0,Africa,0.78884224,8829669.112,0.6921413809999999,7747277.047
1168,Malawi,2001,0.38799999999999996,46.71,11695863.0,Africa,0.776107494,8918871.947999999,0.682302979,7840889.243
1169,Malawi,2002,0.36200000000000004,47.169,12013711.0,Africa,0.722621428,8518767.364,0.59092086,6966188.857999999
1170,Malawi,2003,0.366,47.843,12336687.0,Africa,0.738862784,8933220.493999999,0.623108924,7533698.447000001
1171,Malawi,2004,0.371,48.735,12676038.0,Africa,0.711662806,8830027.152,0.594927884,7381626.981000001
1172,Malawi,2005,0.377,49.846000000000004,13039711.0,Africa,0.6425196670000001,8190712.091,0.5133724620000001,6544369.37
1173,Malawi,2006,0.387,51.163000000000004,13429262.0,Africa,0.763744735,10014526.76,0.640647863,8400431.295
1174,Malawi,2007,0.4,52.63,13840969.0,Africa,0.7945375170000001,10724985.53,0.6937172509999999,9364073.211000001
1175,Malawi,2008,0.415,54.177,14271234.0,Africa,0.7959453940000001,11067382.08,0.6415055270000001,8919942.024
1176,Malawi,2009,0.43,55.745,14714602.0,Africa,0.842522202,12072584.56,0.7068149890000001,10128022.38
1177,Malawi,2010,0.444,57.263000000000005,15167095.0,Africa,0.8293246470000001,12248959.01,0.6710606179999999,9911430.99
1178,Malawi,2011,0.45399999999999996,58.667,15627618.0,Africa,0.8222483620000001,12520211.2,0.695079674,10583839.05
1179,Malawi,2012,0.45899999999999996,59.927,16097305.0,Africa,0.845134512,13268950.22,0.700936472,11004983.26
1180,Malawi,2013,0.466,61.02,16577147.0,Africa,0.862013012,13956076.52,0.694769785,11248392.03
1181,Malawi,2014,0.473,61.931999999999995,17068838.0,Africa,0.8242027820000001,13760313.35,0.6623067429999999,11057410.28
1182,Malaysia,2000,0.725,72.8,23185608.0,Asia,3.7278699889999998,87309700.35,2.878378727,67413934.74
1183,Malaysia,2001,0.723,72.96600000000001,23698907.0,Asia,3.366719044,80535286.25,2.826821437,67620395.6
1184,Malaysia,2002,0.7240000000000001,73.113,24198811.0,Asia,3.514893725,85770436.68,2.787912537,68030641.72
1185,Malaysia,2003,0.731,73.242,24688703.0,Asia,3.486453519,86706008.51,2.747568544,68330382.23
1186,Malaysia,2004,0.7340000000000001,73.35600000000001,25174109.0,Asia,3.9215962889999996,99341877.2,2.747905093,69609931.82
1187,Malaysia,2005,0.732,73.46300000000001,25659393.0,Asia,4.08514075,105380697.7,2.6648856480000003,68743655.62
1188,Malaysia,2006,0.736,73.577,26143566.0,Asia,4.610779206,121092894.3,2.639067448,69309828.4
1189,Malaysia,2007,0.747,73.704,26625845.0,Asia,4.2931563619999995,114758643.8,2.634967789,70434268.96
1190,Malaysia,2008,0.7559999999999999,73.852,27111069.0,Asia,4.334189305,117878681.9,2.661956562,72398298.45
1191,Malaysia,2009,0.764,74.02199999999999,27605383.0,Asia,3.7659361510000005,104169559.9,2.616578533,72377178.81
1192,Malaysia,2010,0.774,74.21,28112289.0,Asia,4.000578872,112494277.6,2.574084689,72381974.42
1193,Malaysia,2011,0.7759999999999999,74.408,28635128.0,Asia,4.033224935,115241336.1,2.553105239,72949876.01
1194,Malaysia,2012,0.779,74.60600000000001,29170456.0,Asia,4.110238908,119286944.2,2.500044845,72556052.48
1195,Malaysia,2013,0.7829999999999999,74.797,29706724.0,Asia,4.36868833,128725150.8,2.472414352,72850678.81
1196,Malaysia,2014,0.787,74.976,30228017.0,Asia,4.422594097,132244408.7,2.388253813,71413565.5
1197,Mali,2000,0.297,48.068999999999996,10967690.0,Africa,1.3914740190000001,15371474.88,1.943211235,21466460.95
1198,Mali,2001,0.308,48.758,11293258.0,Africa,1.4648364930000002,16664125.86,1.95427717,22232051.75
1199,Mali,2002,0.318,49.54,11638929.0,Africa,1.523405405,17858881.57,1.866052929,21875738.49
1200,Mali,2003,0.33299999999999996,50.373000000000005,12005128.0,Africa,1.6307541719999998,19714024.75,1.9153905080000002,23154965.06
1201,Mali,2004,0.33799999999999997,51.224,12391906.0,Africa,1.5022163590000002,18739999.44,1.7969695419999998,22417016.04
1202,Mali,2005,0.35,52.056999999999995,12798763.0,Africa,1.591303119,20498212.62,1.74783157,22514518.26
1203,Mali,2006,0.363,52.839,13227064.0,Africa,1.5236350490000001,20279430.73,1.673374271,22272444.87
1204,Mali,2007,0.36,53.553000000000004,13675606.0,Africa,1.5550440540000001,21396162.45,1.632606615,22463361.26
1205,Mali,2008,0.385,54.193000000000005,14138216.0,Africa,1.561603466,22211311.35,1.6465501280000001,23419541.74
1206,Mali,2009,0.396,54.756,14606597.0,Africa,1.6566717780000002,24344128.46,1.671855905,24567253.12
1207,Mali,2010,0.40399999999999997,55.248999999999995,15075085.0,Africa,1.5877948819999999,24082561.01,1.566199023,23755010.14
1208,Mali,2011,0.41100000000000003,55.693999999999996,15540989.0,Africa,1.694666992,26503065.89,1.654922288,25881494.51
1209,Mali,2012,0.42100000000000004,56.122,16006670.0,Africa,1.55803045,25103453.72,1.54572768,24905227.79
1210,Mali,2013,0.43,56.556000000000004,16477818.0,Africa,1.538975229,25534830.29,1.5367495569999998,25497901.72
1211,Mali,2014,0.43799999999999994,57.007,16962846.0,Africa,1.538089365,26279794.89,1.510602341,25810151.6
1212,Malta,2000,0.7829999999999999,78.3487804878049,390087.0,Europe,6.030583405,2334921.239,0.6796327790000001,263140.2145
1213,Malta,2001,0.7859999999999999,78.8439024390244,393028.0,Europe,6.267642939,2440137.54,0.6710263679999999,261245.9972
1214,Malta,2002,0.79,78.7390243902439,395969.0,Europe,6.087565842999999,2381139.267,0.6697724660000001,261980.1675
1215,Malta,2003,0.797,78.54634146341459,398582.0,Europe,5.746250165,2257529.274,0.658687679,258778.6253
1216,Malta,2004,0.805,79.2536585365854,401268.0,Europe,5.230075884,2064760.794,0.664894647,262491.1051
1217,Malta,2005,0.809,79.3,403834.0,Europe,5.785266976,2297294.7709999997,0.65621693,260579.8017
1218,Malta,2006,0.8079999999999999,79.4390243902439,405308.0,Europe,6.28138854,2511877.015,0.652769862,261037.4446
1219,Malta,2007,0.813,79.7926829268293,406724.0,Europe,6.125364303,2468987.273,0.639740074,257863.8628
1220,Malta,2008,0.815,79.6365853658537,409379.0,Europe,6.424031747999999,2610675.099,0.650003832,264156.3564
1221,Malta,2009,0.8190000000000001,80.2414634146342,412477.0,Europe,5.496140596,2250532.204,0.6351375770000001,260072.9632
1222,Malta,2010,0.826,81.39756097560979,414508.0,Europe,5.337816512,2199521.998,0.632517753,260637.7925
1223,Malta,2011,0.821,80.7463414634146,416268.0,Europe,5.035213699,2084956.174,0.624993723,258794.2834
1224,Malta,2012,0.828,80.7463414634146,420028.0,Europe,5.101312109,2120084.95,0.614173344,255247.9903
1225,Malta,2013,0.847,81.7463414634146,425967.0,Europe,4.74563293,1977728.331,0.617123632,257184.4281
1226,Malta,2014,0.853,82.04634146341459,434558.0,Europe,4.8885442139999995,2042057.315,0.62049067,259193.2193
1227,Mauritania,2000,0.444,60.049,2709359.0,Africa,2.410972142,6537157.897000001,6.357306567,17237327.67
1228,Mauritania,2001,0.446,60.143,2790729.0,Africa,2.470372508,6908396.72,6.144966791,17184399.63
1229,Mauritania,2002,0.447,60.25,2873228.0,Africa,2.571484291,7417883.3889999995,5.956510756,17182567.42
1230,Mauritania,2003,0.451,60.381,2957117.0,Africa,2.642580614,7860857.972,5.7759474939999995,17181652.91
1231,Mauritania,2004,0.461,60.538999999999994,3042823.0,Africa,2.738469849,8393081.149,5.561947277000001,17046700.32
1232,Mauritania,2005,0.466,60.729,3130720.0,Africa,2.590639977,8171111.874,5.408219003999999,17058009.95
1233,Mauritania,2006,0.475,60.952,3220653.0,Africa,2.405919817,7799414.651000001,5.250471049,17020767.08
1234,Mauritania,2007,0.475,61.199,3312665.0,Africa,2.402234623,7995309.521000001,5.115879973999999,17027081.15
1235,Mauritania,2008,0.47600000000000003,61.461000000000006,3407541.0,Africa,2.292386538,7827468.565,5.000403337,17074127.46
1236,Mauritania,2009,0.484,61.73,3506288.0,Africa,2.4108692169999997,8442695.072,4.898074645,17152714.21
1237,Mauritania,2010,0.48700000000000004,61.997,3609543.0,Africa,2.48455111,8923016.614,4.782562337,17176093.91
1238,Mauritania,2011,0.491,62.253,3717672.0,Africa,2.378119676,8759137.884,4.614842491,16997480.03
1239,Mauritania,2012,0.501,62.492,3830239.0,Africa,2.492806213,9415503.734,4.538837899,17143508.77
1240,Mauritania,2013,0.509,62.711000000000006,3946170.0,Africa,2.468969023,9561526.787,4.43159136,17162134.92
1241,Mauritania,2014,0.513,62.907,4063920.0,Africa,2.303236601,9142996.84,4.350893192,17271435.63
1242,Mauritius,2000,0.6729999999999999,71.66341463414629,1186873.0,Africa,2.6393232230000003,3127967.564,0.805599938,954748.7223
1243,Mauritius,2001,0.6829999999999999,71.7658536585366,1196287.0,Africa,2.607566044,3113303.3510000003,0.830938315,992098.7606
1244,Mauritius,2002,0.687,71.9658536585366,1204621.0,Africa,2.89725664,3482299.829,0.7863322340000001,945116.3447
1245,Mauritius,2003,0.696,72.12130081300809,1213370.0,Africa,2.748040193,3322875.3880000003,0.785304795,949574.8942
1246,Mauritius,2004,0.7040000000000001,72.27674796747971,1221003.0,Africa,2.909914245,3537960.9080000003,0.794061637,965443.9258
1247,Mauritius,2005,0.713,72.4321951219512,1228254.0,Africa,3.094733868,3781795.765,0.7674621159999999,937846.3877
1248,Mauritius,2006,0.72,72.4321951219512,1233996.0,Africa,3.172347502,3894722.628,0.751698185,922867.3488
1249,Mauritius,2007,0.728,72.5707317073171,1239630.0,Africa,3.047716317,3757834.2189999996,0.727933301,897541.7604
1250,Mauritius,2008,0.7340000000000001,72.5707317073171,1244121.0,Africa,3.331381177,4124283.2430000002,0.737418765,912931.8124
1251,Mauritius,2009,0.74,72.8824390243903,1247429.0,Africa,3.220246936,4002605.772,0.744973995,925965.391
1252,Mauritius,2010,0.748,72.9673170731707,1250400.0,Africa,3.228936347,4029550.957,0.730788207,911987.1069
1253,Mauritius,2011,0.7559999999999999,73.26682926829271,1252404.0,Africa,3.2878562939999996,4119979.731,0.719076928,901068.0827
1254,Mauritius,2012,0.765,73.86341463414641,1255882.0,Africa,3.2953571339999996,4146646.598,0.705840809,888180.6339
1255,Mauritius,2013,0.769,74.0170731707317,1258653.0,Africa,3.358454015,4243608.352,0.703096212,888404.2905
1256,Mauritius,2014,0.779,74.1943902439024,1260934.0,Africa,3.4950442930000003,4433708.151000001,0.7118350590000001,903012.563
1257,Mexico,2000,0.7,74.36399999999999,101719673.0,North America,2.835105843,291474396.7,1.427162355,146725134.6
1258,Mexico,2001,0.703,74.598,103067068.0,North America,3.273506447,341230312.1,1.442959053,150414051.7
1259,Mexico,2002,0.708,74.809,104355608.0,North America,2.9971135089999996,316429250.0,1.4113961119999998,149012378.7
1260,Mexico,2003,0.7140000000000001,75.002,105640453.0,North America,2.6853052010000003,287026902.3,1.40593601,150277688.3
1261,Mexico,2004,0.7190000000000001,75.18,106995583.0,North America,2.8351289289999997,306925387.5,1.385294153,149969174.4
1262,Mexico,2005,0.723,75.347,108472228.0,North America,2.6430169869999998,290065828.3,1.31804256,144652534.8
1263,Mexico,2006,0.731,75.505,110092378.0,North America,2.968895808,330684521.8,1.338378834,149072649.7
1264,Mexico,2007,0.735,75.656,111836346.0,North America,3.0317951180000002,343014267.9,1.314461675,148716879.5
1265,Mexico,2008,0.738,75.80199999999999,113661809.0,North America,3.07932807,354039586.2,1.306136969,150170485.7
1266,Mexico,2009,0.7390000000000001,75.94800000000001,115505228.0,North America,2.833144337,330956588.9,1.24632095,145590228.2
1267,Mexico,2010,0.745,76.096,117318941.0,North America,3.1712991,376173156.6,1.260533213,149521928.6
1268,Mexico,2011,0.748,76.251,119090017.0,North America,2.723040563,327758777.3,1.177453281,141724164.2
1269,Mexico,2012,0.753,76.41199999999999,120828307.0,North America,2.8857408639999997,352265273.0,1.215573143,148386229.1
1270,Mexico,2013,0.754,76.579,122535969.0,North America,2.6019200000000002,321961580.8,1.191069225,147382906.0
1271,Mexico,2014,0.758,76.753,124221600.0,North America,2.548578354,319556045.5,1.201989686,150712678.7
1272,"Micronesia, Fed. Sts.",2000,0.604,67.3,107432.0,Oceania,2.3949093319999997,257285.1103,3.7108741760000004,398659.2139
1273,"Micronesia, Fed. Sts.",2001,0.608,67.414,107165.0,Oceania,2.43798974,261279.35600000003,3.729224982,399661.0345
1274,"Micronesia, Fed. Sts.",2002,0.612,67.539,106983.0,Oceania,2.538625126,271589.7362,3.7288466560000004,398923.2082
1275,"Micronesia, Fed. Sts.",2003,0.616,67.675,106816.0,Oceania,3.1579580380000003,337320.4518,3.71417513,396733.3377
1276,"Micronesia, Fed. Sts.",2004,0.617,67.82,106577.0,Oceania,3.2432113160000005,345645.2361,3.715317406,395959.9412
1277,"Micronesia, Fed. Sts.",2005,0.622,67.969,106196.0,Oceania,3.062085787,325187.3805,3.68518479,391359.2471
1278,"Micronesia, Fed. Sts.",2006,0.625,68.115,105684.0,Oceania,2.220966116,234711.6999,3.6870292719999997,389645.2546
1279,"Micronesia, Fed. Sts.",2007,0.628,68.251,105078.0,Oceania,2.6648927280000003,280026.9328,3.7011273630000003,388914.4701
1280,"Micronesia, Fed. Sts.",2008,0.629,68.375,104478.0,Oceania,2.9258554560000003,305669.9715,3.734647925,390166.1385
1281,"Micronesia, Fed. Sts.",2009,0.633,68.484,103960.0,Oceania,3.6569492460000004,380180.0953,3.760404326,390935.3887
1282,"Micronesia, Fed. Sts.",2010,0.638,68.582,103616.0,Oceania,3.5928467389999996,372287.1981,3.772953088,390949.6385
1283,"Micronesia, Fed. Sts.",2011,0.64,68.673,103468.0,Oceania,4.32558868,447594.6053,3.763912553,389474.6075
1284,"Micronesia, Fed. Sts.",2012,0.6409999999999999,68.765,103503.0,Oceania,5.205992374,538903.5005,3.746354531,387807.6313
